adcode,name,longitude,latitude,pinyin_prefix
520203,六枝特区,,l
520281,盘州市,,p
520221,水城县,,s
520201,钟山区,,z
522600,黔东南苗族侗族自治州,,q
522626,岑巩县,,c
522633,从江县,,c
522636,丹寨县,,d
522622,黄平县,,h
522629,剑河县,,j
522628,锦屏县,,j
522601,凯里市,,k
522634,雷山县,,l
522631,黎平县,,l
522635,麻江县,,m
522632,榕江县,,r
522624,三穗县,,s
522623,施秉县,,s
522630,台江县,,t
522627,天柱县,,t
522625,镇远县,,z
522700,黔南布依族苗族自治州,,q
522701,都匀市,,d
522726,独山县,,d
522702,福泉市,,f
522723,贵定县,,g
522731,惠水县,,h
522722,荔波县,,l
522730,龙里县,,l
522728,罗甸县,,l
522727,平塘县,,p
522732,三都水族自治县,,s
522725,瓮安县,,w
522729,长顺县,,c
522300,黔西南布依族苗族自治州,,q
522328,安龙县,,a
522327,册亨县,,c
522323,普安县,,p
522324,晴隆县,,q
522326,望谟县,,w
522302,兴仁市,,x
522301,兴义市,,x
522325,贞丰县,,z
520600,铜仁市,,t
520602,碧江区,,b
520626,德江县,,d
520621,江口县,,j
520623,石阡县,,s
520624,思南县,,s
520628,松桃苗族自治县,,s
520603,万山区,,w
520627,沿河土家族自治县,,y
520625,印江土家族苗族自治县,,y
520622,玉屏侗族自治县,,y
520300,遵义市,,z
520304,播州区,,b
520381,赤水市,,c
520325,道真仡佬族苗族自治县,,d
520327,凤冈县,,f
520302,红花岗区,,h
520303,汇川区,,h
520328,湄潭县,,m
520382,仁怀市,,r
520323,绥阳县,,s
520322,桐梓县,,t
520326,务川仡佬族苗族自治县,,w
520330,习水县,,x
520329,余庆县,,y
520324,正安县,,z
460000,海南省,,h
469025,白沙黎族自治县,,b
469029,保亭黎族苗族自治县,,b
469026,昌江黎族自治县,,c
469023,澄迈县,,d
460400,儋州市,,d
469021,定安县,,d
469007,东方市,,d
460100,海口市,,h
460106,龙华区,,l
460108,美兰区,,m
460107,琼山区,,q
460105,秀英区,,x
469027,乐东黎族自治县,,l
469024,临高县,,l
469028,陵水黎族自治县,,l
469002,琼海市,,q
469030,琼中黎族苗族自治县,,q
460300,三沙市,,s
460302,南沙区,,n
460301,西沙区,,x
460200,三亚市,,s
460202,海棠区,,h
460203,吉阳区,,j
460204,天涯区,,t
460205,崖州区,,y
469022,屯昌县,,t
469006,万宁市,,w
469005,文昌市,,w
469001,五指山市,,w
130000,河北省,,h
130600,保定市,,b
130683,安国市,,a
130632,安新县,,a
130637,博野县,,b
130626,定兴县,,d
130682,定州市,,d
130624,阜平县,,f
130684,高碑店市,,g
130628,高阳县,,g
130602,竞秀区,,j
130623,涞水县,,l
130630,涞源县,,l
130635,蠡县,,l
130606,莲池区,,l
130607,满城区,,m
130608,清苑区,,q
130634,曲阳县,,q
130629,容城县,,r
130636,顺平县,,s
130627,唐县,,t
130631,望都县,,w
130638,雄县,,x
130609,徐水区,,x
130633,易县,,y
130681,涿州市,,z
130900,沧州市,,c
130921,沧县,,c
130923,东光县,,d
130924,海兴县,,h
130984,河间市,,h
130983,黄骅市,,h
130930,孟村回族自治县,,m
130927,南皮县,,n
130981,泊头市,,b
130922,青县,,q
130982,任丘市,,r
130926,肃宁县,,s
130928,吴桥县,,w
130929,献县,,x
130902,新华区,,x
130925,盐山县,,y
130903,运河区,,y
130800,承德市,,c
130821,承德县,,c
130826,丰宁满族自治县,,f
130827,宽城满族自治县,,k
130825,隆化县,,l
130824,滦平县,,l
130881,平泉市,,p
130803,双滦区,,s
130802,双桥区,,s
130828,围场满族蒙古族自治县,,w
130822,兴隆县,,x
130804,鹰手营子矿区,,y
130400,邯郸市,,h
130424,成安县,,c
130427,磁县,,c
130403,丛台区,,c
130425,大名县,,d
130407,肥乡区,,f
130406,峰峰矿区,,f
130404,复兴区,,f
130433,馆陶县,,g
130432,广平县,,g
130402,邯山区,,h
130431,鸡泽县,,j
130423,临漳县,,l
130430,邱县,,q
130435,曲周县,,q
130426,涉县,,s
130434,魏县,,w
130481,武安市,,w
